date,neutral,sadness,anger,joy,fear
18-04-2020,30.35006605,25.36327609,11.32760898,7.628797886,25.33025099
19-04-2020,29.6131896,26.15726062,16.83576411,7.292327204,20.10145847
20-04-2020,31.08728943,25.49770291,13.24655436,9.992343032,20.17611026
21-04-2020,29.9634592,26.49208283,12.66747868,10.14007308,20.73690621
22-04-2020,30.45572434,26.63949611,10.78177103,9.336791404,22.78621712
23-04-2020,30.97902098,27.69230769,9.370629371,8.111888112,23.84615385
24-04-2020,32.73833671,26.57200811,11.48073022,8.194726166,21.01419878
25-04-2020,32.98883836,28.89623811,9.136006614,7.813145928,21.16577098
26-04-2020,28.59248342,31.24539425,10.79587325,7.921886514,21.44436256
27-04-2020,33.32100592,27.88461538,11.72337278,6.619822485,20.45118343
28-04-2020,31.15277224,29.11846829,11.32828081,7.100119665,21.30035899
29-04-2020,29.49029126,33.33333333,7.807443366,9.223300971,20.14563107
30-04-2020,27.31520816,32.75276126,8.836023789,11.93712829,19.1588785
