date,neutral,sadness,anger,joy,fear
18-04-2020,30.14360147,14.72232812,9.105350108,23.15414919,22.8745711
19-04-2020,30.32786885,14.74811535,8.95656336,21.20976427,24.75768817
20-04-2020,31.984455,14.42847449,8.35235334,22.28116711,22.95355006
21-04-2020,30.95425248,16.60640361,8.269140072,21.15495467,23.01524917
22-04-2020,29.17325228,13.76899696,8.158054711,26.07294833,22.82674772
23-04-2020,30.77361357,14.40871107,7.046087617,24.96834642,22.80324133
24-04-2020,30.56502242,13.79372197,8.047832586,24.04783259,23.54559043
25-04-2020,27.00865625,14.98867135,8.801487248,23.91215941,25.28902574
26-04-2020,28.55554255,16.5281517,8.164579188,22.7788833,23.97284326
27-04-2020,29.84949365,16.31511218,8.414927544,21.79264813,23.6278185
28-04-2020,31.17994827,15.80859712,8.424682843,22.09015889,22.49661288
29-04-2020,29.93202096,18.3330973,7.307746778,22.65967993,21.76745503
30-04-2020,28.14603453,17.67632426,7.294410301,25.36581797,21.51741294
