date,neutral_count,sadness_count,anger_count,joy_count,fear_count,total_count,neutral_count_pct,sadness_count_pct,anger_count_pct,joy_count_pct,fear_count_pct
2020-02-01,28,2,4,1,1,36,77.77777777777779,5.555555555555555,11.11111111111111,2.7777777777777777,2.7777777777777777
2020-02-02,59,1,1,1,2,64,92.1875,1.5625,1.5625,1.5625,3.125
2020-02-03,99,4,0,0,1,104,95.1923076923077,3.8461538461538463,0.0,0.0,0.9615384615384616
2020-02-04,72,1,1,0,3,77,93.5064935064935,1.2987012987012987,1.2987012987012987,0.0,3.896103896103896
2020-02-05,62,1,0,0,3,66,93.93939393939394,1.5151515151515151,0.0,0.0,4.545454545454546
2020-02-06,76,5,1,1,0,83,91.56626506024097,6.024096385542169,1.2048192771084338,1.2048192771084338,0.0
2020-02-07,78,0,1,0,2,81,96.29629629629629,0.0,1.2345679012345678,0.0,2.4691358024691357
2020-02-08,39,3,0,1,1,44,88.63636363636364,6.8181818181818175,0.0,2.272727272727273,2.272727272727273
2020-02-09,53,4,2,1,2,62,85.48387096774194,6.451612903225806,3.225806451612903,1.6129032258064515,3.225806451612903
2020-02-10,75,2,1,0,1,79,94.9367088607595,2.5316455696202533,1.2658227848101267,0.0,1.2658227848101267
2020-02-11,80,3,1,0,0,84,95.23809523809523,3.571428571428571,1.1904761904761905,0.0,0.0
2020-02-12,71,2,0,0,1,74,95.94594594594594,2.7027027027027026,0.0,0.0,1.3513513513513513
2020-02-13,85,2,4,1,3,95,89.47368421052632,2.1052631578947367,4.2105263157894735,1.0526315789473684,3.1578947368421053
2020-02-14,73,7,2,1,4,87,83.9080459770115,8.045977011494253,2.2988505747126435,1.1494252873563218,4.597701149425287
2020-02-15,38,0,2,0,3,43,88.37209302325581,0.0,4.651162790697675,0.0,6.976744186046512
2020-02-16,41,3,0,1,1,46,89.13043478260869,6.521739130434782,0.0,2.1739130434782608,2.1739130434782608
2020-02-17,101,5,0,0,0,106,95.28301886792453,4.716981132075472,0.0,0.0,0.0
2020-02-18,88,3,2,0,0,93,94.6236559139785,3.225806451612903,2.1505376344086025,0.0,0.0
2020-02-19,82,2,0,0,2,86,95.34883720930233,2.3255813953488373,0.0,0.0,2.3255813953488373
2020-02-20,91,1,1,0,5,98,92.85714285714286,1.0204081632653061,1.0204081632653061,0.0,5.1020408163265305
2020-02-21,49,2,0,0,0,51,96.07843137254902,3.9215686274509802,0.0,0.0,0.0
2020-02-22,43,1,0,0,3,47,91.48936170212765,2.127659574468085,0.0,0.0,6.382978723404255
2020-02-23,54,1,0,0,1,56,96.42857142857143,1.7857142857142856,0.0,0.0,1.7857142857142856
2020-02-24,124,9,0,0,3,136,91.17647058823529,6.61764705882353,0.0,0.0,2.2058823529411766
2020-02-25,89,2,2,0,2,95,93.6842105263158,2.1052631578947367,2.1052631578947367,0.0,2.1052631578947367
2020-02-26,132,3,0,0,3,138,95.65217391304348,2.1739130434782608,0.0,0.0,2.1739130434782608
2020-02-27,120,6,2,2,7,137,87.59124087591242,4.37956204379562,1.4598540145985401,1.4598540145985401,5.109489051094891
2020-02-28,223,9,5,2,14,253,88.14229249011858,3.557312252964427,1.9762845849802373,0.7905138339920948,5.533596837944664
2020-02-29,147,8,2,0,6,163,90.1840490797546,4.9079754601226995,1.2269938650306749,0.0,3.6809815950920246
2020-03-01,90,5,2,1,9,107,84.11214953271028,4.672897196261682,1.8691588785046727,0.9345794392523363,8.411214953271028
2020-03-02,158,6,0,2,4,170,92.94117647058823,3.5294117647058822,0.0,1.1764705882352942,2.3529411764705883
2020-03-03,233,10,4,5,11,263,88.59315589353612,3.802281368821293,1.520912547528517,1.9011406844106464,4.182509505703422
2020-03-04,179,7,1,1,9,197,90.86294416243655,3.5532994923857872,0.5076142131979695,0.5076142131979695,4.568527918781726
2020-03-05,215,11,3,7,11,247,87.04453441295547,4.4534412955465585,1.214574898785425,2.834008097165992,4.4534412955465585
