date,neutral_count,sadness_count,anger_count,joy_count,fear_count,total_count,neutral_count_pct,sadness_count_pct,anger_count_pct,joy_count_pct,fear_count_pct
2020-03-16,360,66,65,56,95,642,56.074766355140184,10.2803738317757,10.12461059190031,8.722741433021806,14.797507788161992
2020-03-17,441,109,94,86,155,885,49.83050847457628,12.31638418079096,10.621468926553671,9.717514124293785,17.51412429378531
2020-03-18,254,66,60,34,90,504,50.39682539682539,13.095238095238097,11.904761904761903,6.746031746031746,17.857142857142858
2020-03-19,288,58,53,34,70,503,57.25646123260437,11.530815109343937,10.536779324055665,6.759443339960239,13.916500994035786
2020-03-20,333,122,97,66,116,734,45.36784741144414,16.62125340599455,13.215258855585832,8.991825613079019,15.803814713896458
2020-03-21,334,102,94,65,121,716,46.64804469273743,14.24581005586592,13.128491620111731,9.078212290502794,16.899441340782122
2020-03-22,785,196,174,344,273,1772,44.30022573363431,11.060948081264108,9.81941309255079,19.41309255079007,15.406320541760724
2020-03-23,962,268,215,237,312,1994,48.24473420260782,13.440320962888666,10.782347041123371,11.885656970912738,15.646940822467403
2020-03-24,836,376,262,291,367,2132,39.21200750469043,17.636022514071296,12.288930581613508,13.649155722326453,17.213883677298313
2020-03-25,597,242,163,149,237,1388,43.01152737752162,17.435158501440924,11.743515850144092,10.734870317002882,17.07492795389049
2020-03-26,1274,690,266,352,390,2972,42.866756393001346,23.216689098250338,8.950201884253028,11.843876177658142,13.122476446837148
2020-03-27,1051,482,237,328,414,2512,41.839171974522294,19.187898089171977,9.434713375796179,13.05732484076433,16.480891719745223
2020-03-28,1730,1223,665,502,1035,5155,33.559650824442286,23.72453928225024,12.900096993210475,9.73811833171678,20.077594568380214
2020-03-29,1520,1169,668,555,883,4795,31.69968717413973,24.379562043795623,13.931178310740355,11.574556830031282,18.415015641293014
2020-03-30,1818,893,688,455,740,4594,39.57335655202438,19.438397910317807,14.976055724858512,9.904222899434044,16.10796691336526
2020-03-31,1294,656,441,429,548,3368,38.42042755344418,19.47743467933492,13.093824228028502,12.737529691211403,16.270783847980997
2020-04-01,964,569,412,390,501,2836,33.99153737658674,20.063469675599436,14.527503526093088,13.75176304654443,17.665726375176305
2020-04-02,1232,577,817,374,702,3702,33.27930848190167,15.586169638033494,22.069151809832523,10.10264721772015,18.962722852512158
2020-04-03,1198,549,481,325,550,3103,38.60779890428617,17.692555591363195,15.501127940702547,10.473735095069287,17.724782468578795
2020-04-04,769,417,269,296,408,2159,35.61834182491894,19.314497452524318,12.459471977767485,13.710050949513663,18.89763779527559
2020-04-05,874,402,316,334,438,2364,36.97123519458545,17.00507614213198,13.367174280879865,14.12859560067682,18.527918781725887
2020-04-06,877,406,333,362,450,2428,36.12026359143328,16.72158154859967,13.714991762767708,14.909390444810544,18.533772652388798
2020-04-07,1262,695,380,1349,654,4340,29.078341013824883,16.013824884792626,8.755760368663594,31.082949308755758,15.069124423963135
2020-04-08,994,739,368,582,656,3339,29.769392033542978,22.13237496256364,11.021263851452531,17.4303683737646,19.64660077867625
2020-04-09,992,688,370,566,594,3210,30.903426791277262,21.433021806853585,11.526479750778815,17.63239875389408,18.50467289719626
2020-04-10,918,637,381,421,589,2946,31.160896130346234,21.622539035980992,12.932790224032587,14.290563475899527,19.993211133740665
2020-04-11,740,538,361,344,549,2532,29.225908372827803,21.248025276461295,14.257503949447079,13.58609794628752,21.6824644549763
2020-04-12,653,467,291,343,386,2140,30.514018691588785,21.822429906542055,13.598130841121495,16.02803738317757,18.037383177570092
2020-04-13,888,665,366,452,465,2836,31.31170662905501,23.448519040902678,12.905500705218618,15.937940761636108,16.396332863187588
2020-04-14,1106,1043,1075,505,1065,4794,23.070504797663745,21.75636211931581,22.423863162286192,10.534000834376304,22.215269086357946
2020-04-15,996,726,657,381,681,3441,28.945074106364427,21.09851787271142,19.09328683522232,11.072362685265912,19.79075850043592
2020-04-16,1090,998,671,566,797,4122,26.443474041727317,24.211547792333818,16.278505579815626,13.731198447355652,19.335274138767588
2020-04-17,884,670,460,451,496,2961,29.854778790949005,22.627490712597094,15.535292131036812,15.231340763255657,16.751097602161433
2020-04-18,812,775,514,398,494,2993,27.129969929836285,25.89375208820581,17.173404610758435,13.297694620781824,16.50517875041764
2020-04-19,789,760,491,498,669,3207,24.60243217960711,23.69816027439975,15.310258808855629,15.528531337698784,20.860617399438727
2020-04-20,680,602,469,369,428,2548,26.687598116169546,23.626373626373624,18.40659340659341,14.481946624803768,16.797488226059652
2020-04-21,1027,995,559,522,657,3760,27.313829787234045,26.46276595744681,14.867021276595747,13.882978723404255,17.47340425531915
2020-04-22,965,970,555,438,730,3658,26.38053581191908,26.517222525970475,15.172225259704758,11.973756150902132,19.956260251503554
2020-04-23,833,778,525,386,610,3132,26.596424010217113,24.840357598978287,16.762452107279692,12.324393358876119,19.476372924648786
2020-04-24,742,775,381,405,585,2888,25.69252077562327,26.835180055401665,13.192520775623267,14.023545706371191,20.25623268698061
2020-04-25,633,726,366,396,511,2632,24.05015197568389,27.583586626139816,13.905775075987842,15.045592705167174,19.414893617021274
2020-04-26,641,785,376,509,551,2862,22.396925227113908,27.42837176799441,13.137665967854648,17.784765897973447,19.25227113906359
2020-04-27,687,762,360,359,509,2677,25.663055659320133,28.464699290250277,13.447889428464698,13.410534180052297,19.01382144191259
2020-04-28,809,791,375,476,577,3028,26.717305151915454,26.122853368560108,12.38441215323646,15.71994715984148,19.0554821664465
2020-04-29,830,1011,407,397,563,3208,25.87281795511222,31.51496259351621,12.687032418952619,12.375311720698253,17.549875311720697
2020-04-30,652,848,321,405,453,2679,24.337439343038447,31.65360209033221,11.98208286674132,15.11758118701008,16.90929451287794
